AO	1967	AUS	Roy Emerson	USA	Arthur Ashe	6–4, 6–1, 6–4
AO	1968	AUS	William Bowrey	ESP	Juan Gisbert	7–5, 2–6, 9–7, 6–4
AO	1969	AUS	Rod Laver[b]	ESP	Andrés Gimeno	6–3, 6–4, 7–5
AO	1970	USA	Arthur Ashe	AUS	Dick Crealy	6–4, 9–7, 6–2
AO	1971	AUS	Ken Rosewall	USA	Arthur Ashe	6–1, 7–5, 6–3
AO	1972	AUS	Ken Rosewall	AUS	Malcolm Anderson	7–6(7–2), 6–3, 7–5
AO	1973	AUS	John Newcombe	NZL	Onny Parun	6–3, 6–7, 7–5, 6–1
AO	1974	USA	Jimmy Connors	AUS	Phil Dent	7–6(9–7), 6–4, 4–6, 6–3
AO	1975	AUS	John Newcombe	USA	Jimmy Connors	7–5, 3–6, 6–4, 7–6(9–7)
AO	1976	AUS	Mark Edmondson	AUS	John Newcombe	6–7, 6–3, 7–6, 6–1
AO	1977	USA	Roscoe Tanner[j]	ARG	Guillermo Vilas	6–3, 6–3, 6–3
AO	1977	USA	Vitas Gerulaitis[j]	GBR	John Lloyd	6–3, 7–6(7–1), 5–7, 3–6, 6–2
AO	1978	ARG	Guillermo Vilas	AUS	John Marks	6–4, 6–4, 3–6, 6–3
AO	1979	ARG	Guillermo Vilas	USA	John Sadri	7–6(7–4), 6–3, 6–2
AO	1980	USA	Brian Teacher	AUS	Kim Warwick	7–5, 7–6(7–4), 6–3
AO	1981	RSA	Johan Kriek	USA	Steve Denton	6–2, 7–6(7–1), 6–7(1–7), 6–4
AO	1982	USA[m]	Johan Kriek	USA	Steve Denton	6–3, 6–3, 6–2
AO	1983	SWE	Mats Wilander	TCH	Ivan Lendl	6–1, 6–4, 6–4
AO	1984	SWE	Mats Wilander	RSA	Kevin Curren	6–7(5–7), 6–4, 7–6(7–3), 6–2
AO	1985	SWE	Stefan Edberg	SWE	Mats Wilander	6–4, 6–3, 6–3
AO	1986	—	None[e]	—	—	—
AO	1987	SWE	Stefan Edberg	AUS	Pat Cash	6–3, 6–4, 3–6, 5–7, 6–3
AO	1988	SWE	Mats Wilander	AUS	Pat Cash	6–3, 6–7(3–7), 3–6, 6–1, 8–6
AO	1989	TCH	Ivan Lendl	TCH	Miloslav Mečíř	6–2, 6–2, 6–2
AO	1990	TCH	Ivan Lendl	SWE	Stefan Edberg	4–6, 7–6(7–3), 5–2 retired[k]
AO	1991	GER	Boris Becker	TCH	Ivan Lendl	1–6, 6–4, 6–4, 6–4
AO	1992	USA	Jim Courier	SWE	Stefan Edberg	6–3, 3–6, 6–4, 6–2
AO	1993	USA	Jim Courier	SWE	Stefan Edberg	6–2, 6–1, 2–6, 7–5
AO	1994	USA	Pete Sampras	USA	Todd Martin	7–6(7–4), 6–4, 6–4
AO	1995	USA	Andre Agassi	USA	Pete Sampras	4–6, 6–1, 7–6(8–6), 6–4
AO	1996	GER	Boris Becker	USA	Michael Chang	6–2, 6–4, 2–6, 6–2
AO	1997	USA	Pete Sampras	ESP	Carlos Moyá	6–2, 6–3, 6–3
AO	1998	CZE	Petr Korda	CHI	Marcelo Ríos	6–2, 6–2, 6–2
AO	1999	RUS	Yevgeny Kafelnikov	SWE	Thomas Enqvist	4–6, 6–0, 6–3, 7–6(7–1)
AO	2000	USA	Andre Agassi	RUS	Yevgeny Kafelnikov	3–6, 6–3, 6–2, 6–4
AO	2001	USA	Andre Agassi	FRA	Arnaud Clément	6–4, 6–2, 6–2
