FO	1956	AUS	Lew Hoad	SWE	Sven Davidson	6–4, 8–6, 6–3
FO	1957	SWE	Sven Davidson	USA	Herbert Flam	6–3, 6–4, 6–4
FO	1958	AUS	Mervyn Rose	CHI	Luis Ayala	6–3, 6–4, 6–4
FO	1959	ITA	Nicola Pietrangeli	RSA	Ian Vermaak	3–6, 6–3, 6–4, 6–1
FO	1960	ITA	Nicola Pietrangeli	CHI	Luis Ayala	3–6, 6–3, 6–4, 4–6, 6–3
FO	1961	ESP	Manuel Santana	ITA	Nicola Pietrangeli	4–6, 6–1, 3–6, 6–0, 6–2
FO	1962	AUS	Rod Laver	AUS	Roy Emerson	3–6, 2–6, 6–3, 9–7, 6–2
FO	1963	AUS	Roy Emerson	FRA	Pierre Darmon	3–6, 6–1, 6–4, 6–4
FO	1964	ESP	Manuel Santana	ITA	Nicola Pietrangeli	6–3, 6–1, 4–6, 7–5
FO	1965	AUS	Fred Stolle	AUS	Tony Roche	3–6, 6–0, 6–2, 6–3
FO	1966	AUS	Tony Roche	HUN	István Gulyás	6–1, 6–4, 7–5
FO	1967	AUS	Roy Emerson	AUS	Tony Roche	6–1, 6–4, 2–6, 6–2
FO	1968	AUS	Ken Rosewall	AUS	Rod Laver	6–3, 6–1, 2–6, 6–2
FO	1969	AUS	Rod Laver	AUS	Ken Rosewall	6–4, 6–3, 6–4
FO	1970	TCH	Jan Kodeš	YUG	Željko Franulović	6–2, 6–4, 6–0
FO	1971	TCH	Jan Kodeš	ROU	Ilie Năstase	8–6, 6–2, 2–6, 7–5
FO	1972	ESP	Andrés Gimeno	FRA	Patrick Proisy	4–6, 6–3, 6–1, 6–1
FO	1973	ROU	Ilie Năstase	YUG	Nikola Pilić	6–3, 6–3, 6–0
FO	1974	SWE	Björn Borg	ESP	Manuel Orantes	2–6, 6–7(1–7), 6–0, 6–1, 6–1
FO	1975	SWE	Björn Borg	ARG	Guillermo Vilas	6–2, 6–3, 6–4
FO	1976	ITA	Adriano Panatta	USA	Harold Solomon	6–1, 6–4, 4–6, 7–6(7–3)
FO	1977	ARG	Guillermo Vilas	USA	Brian Gottfried	6–0, 6–3, 6–0
FO	1978	SWE	Björn Borg	ARG	Guillermo Vilas	6–1, 6–1, 6–3
FO	1979	SWE	Björn Borg	PAR	Víctor Pecci	6–3, 6–1, 6–7(6–8), 6–4
FO	1980	SWE	Björn Borg	USA	Vitas Gerulaitis	6–4, 6–1, 6–2
FO	1981	SWE	Björn Borg	TCH	Ivan Lendl	6–1, 4–6, 6–2, 3–6, 6–1
FO	1982	SWE	Mats Wilander	ARG	Guillermo Vilas	1–6, 7–6(8–6), 6–0, 6–4
FO	1983	FRA	Yannick Noah	SWE	Mats Wilander	6–2, 7–5, 7–6(7–3)
FO	1984	TCH	Ivan Lendl	USA	John McEnroe	3–6, 2–6, 6–4, 7–5, 7–5
FO	1985	SWE	Mats Wilander	TCH	Ivan Lendl	3–6, 6–4, 6–2, 6–2
FO	1986	TCH	Ivan Lendl	SWE	Mikael Pernfors	6–3, 6–2, 6–4
FO	1987	TCH	Ivan Lendl	SWE	Mats Wilander	7–5, 6–2, 3–6, 7–6(7–3)
FO	1988	SWE	Mats Wilander	FRA	Henri Leconte	7–5, 6–2, 6–1
FO	1989	USA	Michael Chang	SWE	Stefan Edberg	6–1, 3–6, 4–6, 6–4, 6–2
FO	1990	ECU	Andrés Gómez	USA	Andre Agassi	6–3, 2–6, 6–4, 6–4
FO	1991	USA	Jim Courier	USA	Andre Agassi	3–6, 6–4, 2–6, 6–1, 6–4
FO	1992	USA	Jim Courier	TCH	Petr Korda	7–5, 6–2, 6–1
FO	1993	ESP	Sergi Bruguera	USA	Jim Courier	6–4, 2–6, 6–2, 3–6, 6–3
FO	1994	ESP	Sergi Bruguera	ESP	Alberto Berasategui	6–3, 7–5, 2–6, 6–1
FO	1995	AUT	Thomas Muster	USA	Michael Chang	7–5, 6–2, 6–4
FO	1996	RUS	Yevgeny Kafelnikov	GER	Michael Stich	7–6(7–4), 7–5, 7–6(7–4)
FO	1997	BRA	Gustavo Kuerten	ESP	Sergi Bruguera	6–3, 6–4, 6–2
FO	1998	ESP	Carlos Moyá	ESP	Àlex Corretja	6–3, 7–5, 6–3
FO	1999	USA	Andre Agassi	UKR	Andrei Medvedev	1–6, 2–6, 6–4, 6–3, 6–4
